periodo,codigo_pais,codigo_indicador,valor,unidad,anio_referencia,codigo_fuente,observaciones
RG2025_V1,LUX,ECO_PC,138594.3995521917,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,LUX,HUM_IDH,0.922,indice_0_1,2023,UNDP_HDR,
RG2025_V1,MAC,TERR_DENS,21879.3333333333,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,MAC,POB_URB,100,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,MAC,POB_EDAD,38.31,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,MAC,HUM_EV,83.1804878049,anios,2023,WB_WDI,
RG2025_V1,MAC,ECO_PC,68678.7717429914,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,MDG,TERR_DENS,56.2748057752,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,MDG,POB_URB,31.9799438861,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,MDG,POB_EDAD,18.877,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,MDG,HUM_EV,63.632,anios,2023,WB_WDI,
RG2025_V1,MDG,ECO_PC,550.3786864158,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,MDG,HUM_IDH,0.487,indice_0_1,2023,UNDP_HDR,
RG2025_V1,MWI,TERR_DENS,235.6397751379,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,MWI,POB_URB,16.9748746665,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,MWI,POB_EDAD,17.58,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,MWI,HUM_EV,67.353,anios,2023,WB_WDI,
RG2025_V1,MWI,ECO_PC,522.3653179023,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,MWI,HUM_IDH,0.517,indice_0_1,2023,UNDP_HDR,
RG2025_V1,MYS,TERR_DENS,109.5048972759,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,MYS,POB_URB,76.4434752106,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,MYS,POB_EDAD,30.058,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,MYS,HUM_EV,76.657,anios,2023,WB_WDI,
RG2025_V1,MYS,ECO_PC,11874.4283702697,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,MYS,HUM_IDH,0.819,indice_0_1,2023,UNDP_HDR,
RG2025_V1,MDV,TERR_DENS,1777.4496644295,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,MDV,POB_URB,41.5096832934,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,MDV,POB_EDAD,31.124,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,MDV,HUM_EV,81.041,anios,2023,WB_WDI,
RG2025_V1,MDV,ECO_PC,13379.3006592532,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,MDV,HUM_IDH,0.766,indice_0_1,2023,UNDP_HDR,
RG2025_V1,MLI,TERR_DENS,20.6515534466,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,MLI,POB_URB,31.0031889023,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,MLI,POB_EDAD,15.466,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,MLI,HUM_EV,60.439,anios,2023,WB_WDI,
RG2025_V1,MLI,ECO_PC,1093.2522430418,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,MLI,HUM_IDH,0.419,indice_0_1,2023,UNDP_HDR,
RG2025_V1,MLT,TERR_DENS,1704.39375,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,MLT,POB_URB,95.6272277148,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,MLT,POB_EDAD,40.281,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,MLT,HUM_EV,83.356097561,anios,2023,WB_WDI,
RG2025_V1,MLT,ECO_PC,46408.7384849264,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,MLT,HUM_IDH,0.924,indice_0_1,2023,UNDP_HDR,
RG2025_V1,MTQ,TERR_DENS,321.1801886792,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,MTQ,POB_EDAD,48.788,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,MRT,TERR_DENS,5.1567594838,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,MRT,POB_URB,59.7142464747,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,MRT,POB_EDAD,17.119,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,MRT,HUM_EV,68.484,anios,2023,WB_WDI,
RG2025_V1,MRT,ECO_PC,2104.5393507688,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,MRT,HUM_IDH,0.563,indice_0_1,2023,UNDP_HDR,
RG2025_V1,MUS,TERR_DENS,635.0951427141,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,MUS,POB_URB,39.0039901092,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,MUS,POB_EDAD,36.933,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,MUS,HUM_EV,73.412195122,anios,2023,WB_WDI,
RG2025_V1,MUS,ECO_PC,11751.4132169164,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,MUS,HUM_IDH,0.806,indice_0_1,2023,UNDP_HDR,
RG2025_V1,MEX,TERR_DENS,67.8756639831,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,MEX,POB_URB,79.4734935748,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,MEX,POB_EDAD,28.886,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,MEX,HUM_EV,75.069,anios,2023,WB_WDI,
RG2025_V1,MEX,ECO_PC,13988.0430158783,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,MEX,HUM_IDH,0.789,indice_0_1,2023,UNDP_HDR,
RG2025_V1,MCO,TERR_DENS,18410.2687140115,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,MCO,POB_URB,100,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,MCO,POB_EDAD,54.356,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,MCO,HUM_EV,86.372,anios,2023,WB_WDI,
RG2025_V1,MCO,ECO_PC,287807.8701989601,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,MNG,TERR_DENS,2.256719571,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,MNG,POB_URB,70.4464492798,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,MNG,POB_EDAD,26.752,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,MNG,HUM_EV,72.1224390244,anios,2023,WB_WDI,
RG2025_V1,MNG,ECO_PC,6846.283794239,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,MNG,HUM_IDH,0.747,indice_0_1,2023,UNDP_HDR,
RG2025_V1,MDA,TERR_DENS,90.9840267234,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,MDA,POB_URB,43.0011825562,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,MDA,POB_EDAD,37.754,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,MDA,HUM_EV,71.198,anios,2023,WB_WDI,
RG2025_V1,MDA,ECO_PC,5999.0247474722,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,MDA,HUM_IDH,0.785,indice_0_1,2023,UNDP_HDR,
RG2025_V1,MNE,TERR_DENS,47.0431226766,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,MNE,POB_URB,65.4731667625,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,MNE,POB_EDAD,39.291,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,MNE,HUM_EV,77.587804878,anios,2023,WB_WDI,
RG2025_V1,MNE,ECO_PC,12959.337092198,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,MNE,HUM_IDH,0.862,indice_0_1,2023,UNDP_HDR,
RG2025_V1,MSR,TERR_DENS,43.83,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,MSR,POB_EDAD,41.546,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,MAR,TERR_DENS,86.1097333632,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,MAR,POB_URB,62.6737508389,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,MAR,POB_EDAD,29.194,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,MAR,HUM_EV,75.313,anios,2023,WB_WDI,
RG2025_V1,MAR,ECO_PC,4217.5954349397,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,MAR,HUM_IDH,0.71,indice_0_1,2023,UNDP_HDR,
RG2025_V1,MOZ,TERR_DENS,45.3109908696,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,MOZ,POB_URB,35.7149783148,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,MOZ,POB_EDAD,16.323,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,MOZ,HUM_EV,63.611,anios,2023,WB_WDI,
RG2025_V1,MOZ,ECO_PC,656.9761296174,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,MOZ,HUM_IDH,0.493,indice_0_1,2023,UNDP_HDR,
RG2025_V1,OMN,TERR_DENS,17.75346042,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,OMN,POB_URB,79.5702973229,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,OMN,POB_EDAD,29.268,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,OMN,HUM_EV,80.031,anios,2023,WB_WDI,
RG2025_V1,OMN,ECO_PC,20285.2119134166,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,OMN,HUM_IDH,0.858,indice_0_1,2023,UNDP_HDR,
RG2025_V1,NAM,TERR_DENS,3.756660472,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,NAM,POB_URB,49.9545837831,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,NAM,POB_EDAD,20.957,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,NAM,HUM_EV,67.385,anios,2023,WB_WDI,
RG2025_V1,NAM,ECO_PC,4501.8544382675,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,NAM,HUM_IDH,0.665,indice_0_1,2023,UNDP_HDR,
RG2025_V1,NRU,TERR_DENS,602.6,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,NRU,POB_URB,100,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,NRU,POB_EDAD,20.434,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,NRU,HUM_EV,62.109,anios,2023,WB_WDI,
RG2025_V1,NRU,ECO_PC,14023.5139410241,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,NRU,HUM_IDH,0.703,indice_0_1,2023,UNDP_HDR,
RG2025_V1,NPL,TERR_DENS,206.6140216254,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,NPL,POB_URB,66.5432933454,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,NPL,POB_EDAD,24.679,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,NPL,HUM_EV,70.354,anios,2023,WB_WDI,
RG2025_V1,NPL,ECO_PC,1460.2823798415,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,NPL,HUM_IDH,0.622,indice_0_1,2023,UNDP_HDR,
RG2025_V1,NLD,TERR_DENS,544.9011880012,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,NLD,POB_URB,95.3221682092,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,NLD,POB_EDAD,41.396,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,NLD,HUM_EV,81.8634146341,anios,2023,WB_WDI,
RG2025_V1,NLD,ECO_PC,66594.6323258371,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,NLD,HUM_IDH,0.955,indice_0_1,2023,UNDP_HDR,
RG2025_V1,CUW,TERR_DENS,417.7815315315,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,CUW,POB_URB,91.4080929292,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,CUW,POB_EDAD,38.231,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,CUW,HUM_EV,76.8,anios,2023,WB_WDI,
RG2025_V1,CUW,ECO_PC,19199.5892447273,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,ABW,TERR_DENS,600.8722222222,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,ABW,POB_URB,61.8351492676,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,ABW,POB_EDAD,41.02,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,ABW,HUM_EV,76.353,anios,2023,WB_WDI,
RG2025_V1,ABW,ECO_PC,38561.6424580126,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,SXM,TERR_DENS,1292.5294117647,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,SXM,POB_URB,100,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,SXM,POB_EDAD,41.587,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,SXM,HUM_EV,76.371,anios,2023,WB_WDI,
RG2025_V1,SXM,ECO_PC,41451.5504944363,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,BES,TERR_DENS,97.4037267081,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,BES,POB_EDAD,39.665,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,NCL,TERR_DENS,16.1561269147,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,NCL,POB_URB,67.7515223113,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,NCL,POB_EDAD,33.891,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,NCL,HUM_EV,78.766,anios,2023,WB_WDI,
RG2025_V1,NCL,ECO_PC,29211.5951790541,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,VUT,TERR_DENS,27.4963084495,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,VUT,POB_URB,22.2651966824,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,VUT,POB_EDAD,20.143,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,VUT,HUM_EV,71.477,anios,2023,WB_WDI,
RG2025_V1,VUT,ECO_PC,3959.7683085239,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,VUT,HUM_IDH,0.621,indice_0_1,2023,UNDP_HDR,
RG2025_V1,NZL,TERR_DENS,19.945679997,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,NZL,POB_URB,83.8898991461,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,NZL,POB_EDAD,37.28,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,NZL,HUM_EV,81.7585365854,anios,2023,WB_WDI,
RG2025_V1,NZL,ECO_PC,50153.4536371724,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,NZL,HUM_IDH,0.938,indice_0_1,2023,UNDP_HDR,
RG2025_V1,NIC,TERR_DENS,58.230904105,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,NIC,POB_URB,59.1250953674,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,NIC,POB_EDAD,25.267,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,NIC,HUM_EV,74.947,anios,2023,WB_WDI,
RG2025_V1,NIC,ECO_PC,2847.8780420641,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,NIC,HUM_IDH,0.706,indice_0_1,2023,UNDP_HDR,
RG2025_V1,NER,TERR_DENS,22.0398128997,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,NER,POB_URB,17.7506873295,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,NER,POB_EDAD,15.25,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,NER,HUM_EV,61.183,anios,2023,WB_WDI,
RG2025_V1,NER,ECO_PC,729.8565291724,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,NER,HUM_IDH,0.419,indice_0_1,2023,UNDP_HDR,
RG2025_V1,NGA,TERR_DENS,260.7988712847,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,NGA,POB_URB,62.1746763155,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,NGA,POB_EDAD,17.754,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,NGA,HUM_EV,54.462,anios,2023,WB_WDI,
RG2025_V1,NGA,ECO_PC,1084.1603994127,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,NGA,HUM_IDH,0.56,indice_0_1,2023,UNDP_HDR,
RG2025_V1,NIU,TERR_DENS,7.0846153846,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,NIU,POB_EDAD,36.555,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,NOR,TERR_DENS,15.4365553024,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,NOR,POB_URB,83.0718560702,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,NOR,POB_EDAD,39.54,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,NOR,HUM_EV,83.012195122,anios,2023,WB_WDI,
RG2025_V1,NOR,ECO_PC,89818.4015715015,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,NOR,HUM_IDH,0.97,indice_0_1,2023,UNDP_HDR,
RG2025_V1,MNP,TERR_DENS,94.7043478261,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,MNP,POB_URB,91.9754112888,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,MNP,POB_EDAD,36.136,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,MNP,HUM_EV,78.808,anios,2023,WB_WDI,
RG2025_V1,FSM,TERR_DENS,162.4257142857,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,FSM,POB_URB,22.4334012452,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,FSM,POB_EDAD,22.85,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,FSM,HUM_EV,67.198,anios,2023,WB_WDI,
RG2025_V1,FSM,ECO_PC,4251.2772706789,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,FSM,HUM_IDH,0.615,indice_0_1,2023,UNDP_HDR,
RG2025_V1,MHL,TERR_DENS,201.6944444444,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,MHL,POB_URB,78.3593928884,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,MHL,POB_EDAD,20.699,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,MHL,HUM_EV,66.945,anios,2023,WB_WDI,
RG2025_V1,MHL,ECO_PC,7585.4359629511,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,MHL,HUM_IDH,0.733,indice_0_1,2023,UNDP_HDR,
RG2025_V1,PLW,TERR_DENS,38.45,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,PLW,POB_URB,79.1531991439,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,PLW,POB_EDAD,37.843,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,PLW,HUM_EV,69.269,anios,2023,WB_WDI,
RG2025_V1,PLW,ECO_PC,18144.467097466,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,PLW,HUM_IDH,0.786,indice_0_1,2023,UNDP_HDR,
RG2025_V1,PAK,TERR_DENS,331.0756019095,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,PAK,POB_URB,38.8191861873,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,PAK,POB_EDAD,20.287,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,PAK,HUM_EV,67.649,anios,2023,WB_WDI,
RG2025_V1,PAK,ECO_PC,1479.477575964,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,PAK,HUM_IDH,0.544,indice_0_1,2023,UNDP_HDR,
RG2025_V1,PAN,TERR_DENS,61.6229981127,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,PAN,POB_URB,65.8601271176,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,PAN,POB_EDAD,29.603,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,PAN,HUM_EV,79.594,anios,2023,WB_WDI,
